anime_name,stats,mal_id,mal_link,detail_link,image_url
Granblue Fantasy The Animation,"{'Length (in words)': '22099', 'Words (per minute)': '71.8', 'Unique words': '3026', 'Unique words (used once)': '1561', 'Unique words (used once %)': '51%', 'Unique words (per minute)': '9.8', 'Unique kanji': '948', 'Difficulty': '6/10'}",31629,https://myanimelist.net/anime/31629/Granblue_Fantasy_The_Animation,anime/426/granblue-fantasy-the-animation,https://cdn.myanimelist.net/images/anime/2/81630.jpg
,,,,,
91 Days,"{'Length (in words)': '13418', 'Words (per minute)': '48.8', 'Unique words': '2733', 'Unique words (used once)': '1579', 'Unique words (used once %)': '57%', 'Unique words (per minute)': '9.9', 'Unique kanji': '1000', 'Difficulty': '6/10'}",32998,https://myanimelist.net/anime/32998/91_Days,anime/1477/91-days,https://cdn.myanimelist.net/images/anime/13/80515.jpg
,,,,,
Denpa Onna To Seishun Otoko,"{'Length (in words)': '21866', 'Words (per minute)': '66.7', 'Unique words': '4534', 'Unique words (used once)': '2697', 'Unique words (used once %)': '59%', 'Unique words (per minute)': '13.8', 'Unique kanji': '1252', 'Difficulty': '6/10'}",9379,https://myanimelist.net/anime/9379/Denpa_Onna_to_Seishun_Otoko,anime/423/denpa-onna-to-seishun-otoko,https://cdn.myanimelist.net/images/anime/9/59497.jpg
,,,,,
Angel Beats,"{'Length (in words)': '27242', 'Words (per minute)': '78.3', 'Unique words': '4527', 'Unique words (used once)': '2494', 'Unique words (used once %)': '55%', 'Unique words (per minute)': '13.0', 'Unique kanji': '1281', 'Difficulty': '6/10'}",6547,https://myanimelist.net/anime/6547/Angel_Beats,anime/14/angel-beats,https://cdn.myanimelist.net/images/anime/10/22061.jpg
,,,,,
Mushishi Zoku Shou,"{'Length (in words)': '10692', 'Words (per minute)': '45.2', 'Unique words': '2306', 'Unique words (used once)': '1275', 'Unique words (used once %)': '55%', 'Unique words (per minute)': '9.7', 'Unique kanji': '901', 'Difficulty': '6/10'}",21939,https://myanimelist.net/anime/21939/Mushishi_Zoku_Shou,anime/805/mushishi-zoku-shou,https://cdn.myanimelist.net/images/anime/13/58533.jpg
,,,,,
Absolute Duo,"{'Length (in words)': '17762', 'Words (per minute)': '62.6', 'Unique words': '2963', 'Unique words (used once)': '1549', 'Unique words (used once %)': '52%', 'Unique words (per minute)': '10.4', 'Unique kanji': '948', 'Difficulty': '6/10'}",25397,https://myanimelist.net/anime/25397/Absolute_Duo,anime/57/absolute-duo,https://cdn.myanimelist.net/images/anime/4/68839.jpg
,,,,,
Tokyo Ghoul,"{'Length (in words)': '17381', 'Words (per minute)': '60.0', 'Unique words': '3292', 'Unique words (used once)': '1882', 'Unique words (used once %)': '57%', 'Unique words (per minute)': '11.3', 'Unique kanji': '1102', 'Difficulty': '6/10'}",22319,https://myanimelist.net/anime/22319/Tokyo_Ghoul,anime/38/tokyo-ghoul,https://cdn.myanimelist.net/images/anime/5/64449.jpg
,,,,,
Touken Ranbu: Hanamaru,"{'Length (in words)': '19589', 'Words (per minute)': '68.3', 'Unique words': '3219', 'Unique words (used once)': '1684', 'Unique words (used once %)': '52%', 'Unique words (per minute)': '11.2', 'Unique kanji': '1090', 'Difficulty': '6/10'}",33023,https://myanimelist.net/anime/33023/Touken_Ranbu__Hanamaru,anime/830/touken-ranbu-hanamaru,https://cdn.myanimelist.net/images/anime/6/81989.jpg
,,,,,
Shisha no Teikoku,"{'Length (in words)': '5968', 'Words (per minute)': '49.8', 'Unique words': '1519', 'Unique words (used once)': '933', 'Unique words (used once %)': '61%', 'Unique words (per minute)': '12.6', 'Unique kanji': '761', 'Difficulty': '6/10'}",28625,https://myanimelist.net/anime/28625/Shisha_no_Teikoku,anime/922/shisha-no-teikoku,https://cdn.myanimelist.net/images/anime/4/75468.jpg
,,,,,
Kamigami no Asobi,"{'Length (in words)': '18312', 'Words (per minute)': '64.6', 'Unique words': '2856', 'Unique words (used once)': '1457', 'Unique words (used once %)': '51%', 'Unique words (per minute)': '10.0', 'Unique kanji': '1000', 'Difficulty': '6/10'}",21563,https://myanimelist.net/anime/21563/Kamigami_no_Asobi,anime/164/kamigami-no-asobi,https://cdn.myanimelist.net/images/anime/12/60703.jpg
,,,,,
Chuunibyou demo Koi ga Shitai! Ren,"{'Length (in words)': '27571', 'Words (per minute)': '90.2', 'Unique words': '4246', 'Unique words (used once)': '2175', 'Unique words (used once %)': '51%', 'Unique words (per minute)': '13.9', 'Unique kanji': '1340', 'Difficulty': '6/10'}",18671,https://myanimelist.net/anime/18671/Chuunibyou_demo_Koi_ga_Shitai_Ren,anime/488/chuunibyou-demo-koi-ga-shitai-ren,https://cdn.myanimelist.net/images/anime/7/56643.jpg
,,,,,
Akanesasu Shoujo,"{'Length (in words)': '20448', 'Words (per minute)': '72.1', 'Unique words': '3255', 'Unique words (used once)': '1745', 'Unique words (used once %)': '53%', 'Unique words (per minute)': '11.4', 'Unique kanji': '1073', 'Difficulty': '6/10'}",37561,https://myanimelist.net/anime/37561/Akanesasu_Shoujo,anime/79/akanesasu-shoujo,https://cdn.myanimelist.net/images/anime/1210/95781.jpg
,,,,,
Neon Genesis Evangelion: The End of Evangelion,"{'Length (in words)': '5354', 'Words (per minute)': '61.7', 'Unique words': '1289', 'Unique words (used once)': '728', 'Unique words (used once %)': '56%', 'Unique words (per minute)': '14.8', 'Unique kanji': '637', 'Difficulty': '6/10'}",32,https://myanimelist.net/anime/32/Neon_Genesis_Evangelion__The_End_of_Evangelion,anime/1466/neon-genesis-evangelion-the-end-of-evangelion,https://cdn.myanimelist.net/images/anime/1404/98182.jpg
,,,,,
Bakuman S03,"{'Length (in words)': '57265', 'Words (per minute)': '93.6', 'Unique words': '4810', 'Unique words (used once)': '2124', 'Unique words (used once %)': '44%', 'Unique words (per minute)': '7.8', 'Unique kanji': '1164', 'Difficulty': '6/10'}",12365,https://myanimelist.net/anime/12365/Bakuman_3rd_Season,anime/95/bakuman-s03,https://cdn.myanimelist.net/images/anime/6/41845.jpg
,,,,,
Higurashi no Naku Koro ni,"{'Length (in words)': '45992', 'Words (per minute)': '74.8', 'Unique words': '5186', 'Unique words (used once)': '2549', 'Unique words (used once %)': '49%', 'Unique words (per minute)': '8.4', 'Unique kanji': '1377', 'Difficulty': '6/10'}",934,https://myanimelist.net/anime/934/Higurashi_no_Naku_Koro_ni,anime/790/higurashi-no-naku-koro-ni,https://cdn.myanimelist.net/images/anime/12/19634.jpg
,,,,,
Mushishi Zoku Shou S2,"{'Length (in words)': '10027', 'Words (per minute)': '44.8', 'Unique words': '1983', 'Unique words (used once)': '1044', 'Unique words (used once %)': '52%', 'Unique words (per minute)': '8.8', 'Unique kanji': '785', 'Difficulty': '6/10'}",24701,https://myanimelist.net/anime/24701/Mushishi_Zoku_Shou_2nd_Season,anime/736/mushishi-zoku-shou-s2,https://cdn.myanimelist.net/images/anime/9/68095.jpg
,,,,,
Fullmetal Alchemist,"{'Length (in words)': '78423', 'Words (per minute)': '64.4', 'Unique words': '6899', 'Unique words (used once)': '3256', 'Unique words (used once %)': '47%', 'Unique words (per minute)': '5.6', 'Unique kanji': '1484', 'Difficulty': '6/10'}",121,https://myanimelist.net/anime/121/Fullmetal_Alchemist,anime/227/fullmetal-alchemist,https://cdn.myanimelist.net/images/anime/10/75815.jpg
,,,,,
Aoki Hagane no Arpeggio: Ars Nova DC,"{'Length (in words)': '5438', 'Words (per minute)': '51.7', 'Unique words': '1599', 'Unique words (used once)': '970', 'Unique words (used once %)': '60%', 'Unique words (per minute)': '15.2', 'Unique kanji': '722', 'Difficulty': '6/10'}",24919,https://myanimelist.net/anime/24919/Aoki_Hagane_no_Arpeggio__Ars_Nova_DC,anime/92/aoki-hagane-no-arpeggio-ars-nova-dc,https://cdn.myanimelist.net/images/anime/6/73611.jpg
,,,,,
Boku wa Tomodachi ga Sukunai Next,"{'Length (in words)': '23830', 'Words (per minute)': '82.5', 'Unique words': '4034', 'Unique words (used once)': '2204', 'Unique words (used once %)': '54%', 'Unique words (per minute)': '13.9', 'Unique kanji': '1239', 'Difficulty': '6/10'}",14967,https://myanimelist.net/anime/14967/Boku_wa_Tomodachi_ga_Sukunai_Next,anime/213/boku-wa-tomodachi-ga-sukunai-next,https://cdn.myanimelist.net/images/anime/3/44724.jpg
,,,,,
Haiyore! Nyaruko-san W,"{'Length (in words)': '20705', 'Words (per minute)': '70.5', 'Unique words': '4144', 'Unique words (used once)': '2413', 'Unique words (used once %)': '58%', 'Unique words (per minute)': '14.1', 'Unique kanji': '1261', 'Difficulty': '6/10'}",15699,https://myanimelist.net/anime/15699/Haiyore_Nyaruko-san_W,anime/752/haiyore-nyaruko-san-w,https://cdn.myanimelist.net/images/anime/10/47533.jpg
,,,,,
Fullmetal Alchemist Brotherhood,"{'Length (in words)': '92548', 'Words (per minute)': '59.3', 'Unique words': '8655', 'Unique words (used once)': '3987', 'Unique words (used once %)': '46%', 'Unique words (per minute)': '5.5', 'Unique kanji': '1671', 'Difficulty': '6/10'}",5114,https://myanimelist.net/anime/5114/Fullmetal_Alchemist__Brotherhood,anime/144/fullmetal-alchemist-brotherhood,https://cdn.myanimelist.net/images/anime/1223/96541.jpg
,,,,,
Joshikousei no Mudazukai,"{'Length (in words)': '28608', 'Words (per minute)': '100.7', 'Unique words': '4553', 'Unique words (used once)': '2350', 'Unique words (used once %)': '51%', 'Unique words (per minute)': '16.0', 'Unique kanji': '1246', 'Difficulty': '6/10'}",38619,https://myanimelist.net/anime/38619/Joshikousei_no_Mudazukai,anime/183/joshikousei-no-mudazukai,https://cdn.myanimelist.net/images/anime/1343/111356.jpg
,,,,,
Suzumiya Haruhi no Shoushitsu,"{'Length (in words)': '12339', 'Words (per minute)': '76.4', 'Unique words': '2658', 'Unique words (used once)': '1599', 'Unique words (used once %)': '60%', 'Unique words (per minute)': '16.4', 'Unique kanji': '956', 'Difficulty': '6/10'}",849,https://myanimelist.net/anime/849/Suzumiya_Haruhi_no_Yuuutsu,anime/601/suzumiya-haruhi-no-shoushitsu,https://cdn.myanimelist.net/images/anime/5/75901.jpg
,,,,,
Soredemo Machi wa Mawatteiru,"{'Length (in words)': '22754', 'Words (per minute)': '78.5', 'Unique words': '4669', 'Unique words (used once)': '2678', 'Unique words (used once %)': '57%', 'Unique words (per minute)': '16.1', 'Unique kanji': '1253', 'Difficulty': '6/10'}",8726,https://myanimelist.net/anime/8726/Soredemo_Machi_wa_Mawatteiru,anime/1487/soredemo-machi-wa-mawatteiru,https://cdn.myanimelist.net/images/anime/9/25880.jpg
,,,,,
Isekai Quartet S2,"{'Length (in words)': '13677', 'Words (per minute)': '96.2', 'Unique words': '2434', 'Unique words (used once)': '1200', 'Unique words (used once %)': '49%', 'Unique words (per minute)': '17.1', 'Unique kanji': '855', 'Difficulty': '6/10'}",39988,https://myanimelist.net/anime/39988/Isekai_Quartet_2,anime/828/isekai-quartet-s2,https://cdn.myanimelist.net/images/anime/1030/103383.jpg
,,,,,
Tribe Cool Crew,"{'Length (in words)': '76304', 'Words (per minute)': '49.2', 'Unique words': '6608', 'Unique words (used once)': '3013', 'Unique words (used once %)': '45%', 'Unique words (per minute)': '4.2', 'Unique kanji': '1323', 'Difficulty': '6/10'}",26453,https://myanimelist.net/anime/26453/Tribe_Cool_Crew,anime/1460/tribe-cool-crew,https://cdn.myanimelist.net/images/anime/4/67523.jpg
,,,,,
Zero no Tsukaima,"{'Length (in words)': '23222', 'Words (per minute)': '75.6', 'Unique words': '3626', 'Unique words (used once)': '1848', 'Unique words (used once %)': '50%', 'Unique words (per minute)': '11.8', 'Unique kanji': '1139', 'Difficulty': '6/10'}",1195,https://myanimelist.net/anime/1195/Zero_no_Tsukaima,anime/743/zero-no-tsukaima,https://cdn.myanimelist.net/images/anime/8/20680.jpg
,,,,,
Ni no Kuni,"{'Length (in words)': '7463', 'Words (per minute)': '70.5', 'Unique words': '1629', 'Unique words (used once)': '938', 'Unique words (used once %)': '57%', 'Unique words (per minute)': '15.3', 'Unique kanji': '683', 'Difficulty': '6/10'}",39235,https://myanimelist.net/anime/39235/Ni_no_Kuni,anime/234/ni-no-kuni,https://cdn.myanimelist.net/images/anime/1203/101637.jpg
,,,,,
Major S2,"{'Length (in words)': '44327', 'Words (per minute)': '69.4', 'Unique words': '4792', 'Unique words (used once)': '2249', 'Unique words (used once %)': '46%', 'Unique words (per minute)': '7.5', 'Unique kanji': '1158', 'Difficulty': '6/10'}",558,https://myanimelist.net/anime/558/Major_S2,anime/852/major-s2,https://cdn.myanimelist.net/images/anime/6/73972.jpg
,,,,,
Rokujouma no Shinryakusha!,"{'Length (in words)': '22389', 'Words (per minute)': '78.8', 'Unique words': '3624', 'Unique words (used once)': '1920', 'Unique words (used once %)': '52%', 'Unique words (per minute)': '12.7', 'Unique kanji': '1122', 'Difficulty': '6/10'}",22865,https://myanimelist.net/anime/22865/Rokujouma_no_Shinryakusha_TV,anime/359/rokujouma-no-shinryakusha,https://cdn.myanimelist.net/images/anime/2/62655.jpg
,,,,,
Amnesia,"{'Length (in words)': '29576', 'Words (per minute)': '106.1', 'Unique words': '3532', 'Unique words (used once)': '1686', 'Unique words (used once %)': '47%', 'Unique words (per minute)': '12.6', 'Unique kanji': '1146', 'Difficulty': '6/10'}",15085,https://myanimelist.net/anime/15085/Amnesia,anime/145/amnesia,https://cdn.myanimelist.net/images/anime/8/45308.jpg
,,,,,
Devil May Cry,"{'Length (in words)': '17110', 'Words (per minute)': '58.2', 'Unique words': '2938', 'Unique words (used once)': '1579', 'Unique words (used once %)': '53%', 'Unique words (per minute)': '10.0', 'Unique kanji': '898', 'Difficulty': '6/10'}",1726,https://myanimelist.net/anime/1726/Devil_May_Cry,anime/222/devil-may-cry,https://cdn.myanimelist.net/images/anime/4/26417.jpg
,,,,,
Strike Witches,"{'Length (in words)': '15893', 'Words (per minute)': '54.8', 'Unique words': '2803', 'Unique words (used once)': '1486', 'Unique words (used once %)': '53%', 'Unique words (per minute)': '9.6', 'Unique kanji': '957', 'Difficulty': '7/10'}",3667,https://myanimelist.net/anime/3667/Strike_Witches,anime/524/strike-witches,https://cdn.myanimelist.net/images/anime/13/75524.jpg
,,,,,
Yahari Ore no Seishun Love Come wa Machigatteiru,"{'Length (in words)': '27545', 'Words (per minute)': '87.4', 'Unique words': '4363', 'Unique words (used once)': '2388', 'Unique words (used once %)': '54%', 'Unique words (per minute)': '13.8', 'Unique kanji': '1184', 'Difficulty': '7/10'}",14813,https://myanimelist.net/anime/14813/Yahari_Ore_no_Seishun_Love_Comedy_wa_Machigatteiru,anime/685/yahari-ore-no-seishun-love-come-wa-machigatteiru,https://cdn.myanimelist.net/images/anime/11/49459.jpg
,,,,,
Little Busters,"{'Length (in words)': '41261', 'Words (per minute)': '67.2', 'Unique words': '5496', 'Unique words (used once)': '2823', 'Unique words (used once %)': '51%', 'Unique words (per minute)': '8.9', 'Unique kanji': '1447', 'Difficulty': '7/10'}",13655,https://myanimelist.net/anime/13655/Little_Busters,anime/747/little-busters,https://cdn.myanimelist.net/images/anime/6/43757.jpg
,,,,,
Charlotte,"{'Length (in words)': '22965', 'Words (per minute)': '74.5', 'Unique words': '3703', 'Unique words (used once)': '1972', 'Unique words (used once %)': '53%', 'Unique words (per minute)': '12.0', 'Unique kanji': '1142', 'Difficulty': '7/10'}",28999,https://myanimelist.net/anime/28999/Charlotte,anime/221/charlotte,https://cdn.myanimelist.net/images/anime/12/74683.jpg
,,,,,
Baka to Test to Shoukanjuu,"{'Length (in words)': '27192', 'Words (per minute)': '87.8', 'Unique words': '3898', 'Unique words (used once)': '1920', 'Unique words (used once %)': '49%', 'Unique words (per minute)': '12.5', 'Unique kanji': '1104', 'Difficulty': '7/10'}",6347,https://myanimelist.net/anime/6347/Baka_to_Test_to_Shoukanjuu,anime/117/baka-to-test-to-shoukanjuu,https://cdn.myanimelist.net/images/anime/3/50389.jpg
,,,,,
Ahiru no Sora,"{'Length (in words)': '54871', 'Words (per minute)': '72.7', 'Unique words': '5228', 'Unique words (used once)': '2381', 'Unique words (used once %)': '45%', 'Unique words (per minute)': '6.9', 'Unique kanji': '1204', 'Difficulty': '7/10'}",37403,https://myanimelist.net/anime/37403/Ahiru_no_Sora,anime/73/ahiru-no-sora,https://cdn.myanimelist.net/images/anime/1975/108030.jpg
,,,,,
Romeo no Aoi Sora,"{'Length (in words)': '42515', 'Words (per minute)': '54.8', 'Unique words': '4050', 'Unique words (used once)': '1756', 'Unique words (used once %)': '43%', 'Unique words (per minute)': '5.2', 'Unique kanji': '1076', 'Difficulty': '7/10'}",2559,https://myanimelist.net/anime/2559/Romeo_no_Aoi_Sora,anime/468/romeo-no-aoi-sora,https://cdn.myanimelist.net/images/anime/4/17979.jpg
,,,,,
Gugure! Kokkuri-san,"{'Length (in words)': '19554', 'Words (per minute)': '66.9', 'Unique words': '4139', 'Unique words (used once)': '2436', 'Unique words (used once %)': '58%', 'Unique words (per minute)': '14.1', 'Unique kanji': '1270', 'Difficulty': '7/10'}",23251,https://myanimelist.net/anime/23251/Gugure_Kokkuri-san,anime/832/gugure-kokkuri-san,https://cdn.myanimelist.net/images/anime/6/65665.jpg
,,,,,
Ballroom e Youkoso,"{'Length (in words)': '34827', 'Words (per minute)': '60.2', 'Unique words': '4407', 'Unique words (used once)': '2241', 'Unique words (used once %)': '50%', 'Unique words (per minute)': '7.6', 'Unique kanji': '1123', 'Difficulty': '7/10'}",34636,https://myanimelist.net/anime/34636/Ballroom_e_Youkoso,anime/118/ballroom-e-youkoso,https://cdn.myanimelist.net/images/anime/5/86739.jpg
,,,,,
Kizumonogatari I: Tekketsu-hen,"{'Length (in words)': '2563', 'Words (per minute)': '40.5', 'Unique words': '802', 'Unique words (used once)': '485', 'Unique words (used once %)': '60%', 'Unique words (per minute)': '12.6', 'Unique kanji': '427', 'Difficulty': '7/10'}",9260,https://myanimelist.net/anime/9260/Kizumonogatari_I__Tekketsu-hen,anime/862/kizumonogatari-i-tekketsu-hen,https://cdn.myanimelist.net/images/anime/11/80621.jpg
,,,,,
Kizumonogatari II: Nekketsu-hen,"{'Length (in words)': '3429', 'Words (per minute)': '50.4', 'Unique words': '973', 'Unique words (used once)': '590', 'Unique words (used once %)': '60%', 'Unique words (per minute)': '14.3', 'Unique kanji': '492', 'Difficulty': '7/10'}",31757,https://myanimelist.net/anime/31757/Kizumonogatari_II__Nekketsu-hen,anime/756/kizumonogatari-ii-nekketsu-hen,https://cdn.myanimelist.net/images/anime/8/80930.jpg
